"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2023-05-29","95.7","-2.47","5.85","Ohtani, Shohei",660271,656629,,"foul",,,,,6,"Shohei Ohtani strikes out swinging.","R","L","R","CWS","LAA","S",,,1,0,2023,"-0.7","1.58","0.45","2.79",,,545361,2,4,"Top",,,,,664874,,,9.325652047785564,-138.93461632028362,-6.039057650996192,-11.163097308692851,30.611128206135046,-10.542046375572136,"3.54","1.66",173,"72",60,"96.1",2512,"6.6",717971,656629,664874,657757,663853,660162,641313,643217,673357,650391,"53.87",,,,,,,,33,2,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",216,"0","-0.042"
"CH","2023-05-29","86.1","-2.76","5.62","Ohtani, Shohei",660271,656629,,"ball",,,,,11,"Shohei Ohtani strikes out swinging.","R","L","R","CWS","LAA","B",,,0,0,2023,"-1.2","0.65","-1.8","4.83",,,545361,2,4,"Top",,,,,664874,,,4.760169071821702,-125.29519193591018,3.0456501230093638,-13.5782711353349,23.61259752154393,-26.123641127813244,"3.5","1.69",,,,"87.2",1678,"6.8",717971,656629,664874,657757,663853,660162,641313,643217,673357,650391,"53.66",,,,,,,,33,1,"Changeup",1,4,4,1,4,1,4,1,"Standard","Standard",221,"0","0.025"
"FF","2023-05-29","95.5","-2.48","5.88","Ohtani, Shohei",660271,656629,"field_out","hit_into_play",,,,,11,"Shohei Ohtani pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","LAA","X",5,"popup",3,1,2023,"-0.83","1.43","-0.16","3.75",650859,687263,,2,2,"Top",89.72,174.37,,,664874,,,8.046543955364859,-138.95271309330516,-3.27616010617922,-12.51849013874826,29.064882343709616,-13.024519673895318,"3.54","1.66",121,"88.4",70,"96.6",2518,"6.8",717971,656629,664874,657757,663853,660162,641313,643217,673357,650391,"53.73",0.001,0,"0",1,0,0,3,17,5,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",218,"0.034","-0.631"
"CH","2023-05-29","88.2","-2.94","5.6","Ohtani, Shohei",660271,656629,,"ball",,,,,11,"Shohei Ohtani pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","LAA","B",,,2,1,2023,"-1.41","0.22","-2.18","2.65",650859,687263,,2,2,"Top",,,,,664874,,,4.821910460608331,-128.47769738257352,-1.5904819184788814,-16.61535167356839,25.86439385084926,-29.604658422082903,"3.41","1.65",,,,"89.1",1746,"6.7",717971,656629,664874,657757,663853,660162,641313,643217,673357,650391,"53.78",,,,,,,,17,4,"Changeup",1,4,4,1,4,1,4,1,"Standard","Standard",231,"0","0.046"
"FF","2023-05-29","96.7","-2.77","5.76","Ohtani, Shohei",660271,656629,,"ball",,,,,11,"Shohei Ohtani pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","LAA","B",,,1,1,2023,"-1.13","1.48","-1.05","3.79",650859,687263,,2,2,"Top",,,,,664874,,,7.198894358542582,-140.6230056347641,-3.090618472809351,-16.63859918218426,31.333531200815447,-12.013796528304448,"3.43","1.65",,,,"97.3",2616,"6.6",717971,656629,664874,657757,663853,660162,641313,643217,673357,650391,"53.88",,,,,,,,17,3,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",219,"0","0.076"
"FF","2023-05-29","95.5","-2.72","5.74","Ohtani, Shohei",660271,656629,,"swinging_strike",,,,,2,"Shohei Ohtani pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","LAA","S",,,1,0,2023,"-0.95","1.5","-0.24","3.4",650859,687263,,2,2,"Top",,,,,664874,,,8.749521576468583,-138.9039325592571,-3.9869695693174063,-14.179714451242596,28.74428590466467,-11.987016293342814,"3.54","1.66",,,,"96.7",2527,"6.8",717971,656629,664874,657757,663853,660162,641313,643217,673357,650391,"53.69",,,,,,,,17,2,"4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard",217,"0","-0.106"
"CH","2023-05-29","89.6","-2.9","5.62","Ohtani, Shohei",660271,656629,,"ball",,,,,11,"Shohei Ohtani pops out to third baseman Yoan Moncada in foul territory.","R","L","R","CWS","LAA","B",,,0,0,2023,"-1.37","0.66","-1.6","2.79",650859,687263,,2,2,"Top",,,,,664874,,,6.190076396752707,-130.45740838907918,-2.4427865729639135,-16.92033449652872,25.561955128034104,-24.32914348563843,"3.45","1.63",,,,"91",1783,"7",717971,656629,664874,657757,663853,660162,641313,643217,673357,650391,"53.54",,,,,,,,17,1,"Changeup",1,4,4,1,4,1,4,1,"Standard","Standard",227,"0","0.036"
"FF","2023-05-29","95.7","-1.65","6.01","Ohtani, Shohei",660271,521230,"force_out","hit_into_play",,,,,11,"Shohei Ohtani grounds into a force out, fielded by shortstop Tim Anderson.   Mike Trout out at 2nd.","R","L","R","CWS","LAA","X",6,"ground_ball",1,2,2023,"-0.74","1.54","-0.55","4.48",666160,,545361,2,8,"Top",126.71,144.66,,,518735,,,4.65581048583541,-139.35515296570185,-1.9270118340399747,-10.633000708739923,31.949362280189238,-11.841625928764303,"3.54","1.66",16,"96.5",-15,"97.4",2353,"7.2",717971,521230,518735,657757,663853,660162,641313,643217,673357,650391,"53.26",0.22,0.202,"0",1,0,0,2,66,4,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Standard",204,"0.014","-0.383"
"FF","2023-05-29","94.9","-1.61","6.08","Ohtani, Shohei",660271,521230,,"swinging_strike",,,,,2,"Shohei Ohtani grounds into a force out, fielded by shortstop Tim Anderson.   Mike Trout out at 2nd.","R","L","R","CWS","LAA","S",,,1,1,2023,"-0.65","1.61","-0.23","3.56",666160,,545361,2,8,"Top",,,,,518735,,,5.141083397107037,-138.18804619551574,-4.626722505324167,-9.490670594584367,30.078408825292893,-10.648244612423987,"3.54","1.66",,,,"96.4",2333,"7",717971,521230,518735,657757,663853,660162,641313,643217,673357,650391,"53.45",,,,,,,,66,3,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Standard",205,"0","-0.124"
"FF","2023-05-29","94.5","-1.74","6","Ohtani, Shohei",660271,521230,,"ball",,,,,11,"Shohei Ohtani grounds into a force out, fielded by shortstop Tim Anderson.   Mike Trout out at 2nd.","R","L","R","CWS","LAA","B",,,0,1,2023,"-0.36","1.41","-0.21","4.2",666160,,545361,2,8,"Top",,,,,518735,,,4.896966973453716,-137.6720121925638,-2.2378944330778348,-5.625375683640854,27.54564180508939,-13.880478540424914,"3.47","1.62",,,,"96.5",2394,"7.2",717971,521230,518735,657757,663853,660162,641313,643217,673357,650391,"53.35",,,,,,,,66,2,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Standard",199,"0","0.068"
"FF","2023-05-29","95.9","-1.61","6.05","Ohtani, Shohei",660271,521230,,"swinging_strike",,,,,12,"Shohei Ohtani grounds into a force out, fielded by shortstop Tim Anderson.   Mike Trout out at 2nd.","R","L","R","CWS","LAA","S",,,0,0,2023,"-0.65","1.6","0.69","3.8",666160,,545361,2,8,"Top",,,,,518735,,,7.662765293161076,-139.58025114578427,-4.086628190507958,-10.084258883702791,28.202277522837402,-10.3996047039225,"3.54","1.66",,,,"97.9",2437,"7.2",717971,521230,518735,657757,663853,660162,641313,643217,673357,650391,"53.32",,,,,,,,66,1,"4-Seam Fastball",3,6,6,3,6,3,6,3,"Standard","Standard",206,"0","-0.089"
"FF","2023-05-29","94.6","-2.66","5.65","Ohtani, Shohei",660271,656629,"hit_by_pitch","hit_by_pitch",,,,,14,"Shohei Ohtani hit by pitch.    Mike Trout to 2nd.","R","L","R","CWS","LAA","B",,,0,0,2023,"-0.75","1.65","2.94","1.63",,,545361,1,1,"Top",,,,,664874,,,16.45091836339112,-136.61545042818736,-8.564904570282952,-12.85837382955231,29.073617279595712,-9.490577021720739,"3.54","1.66",,,,"95.7",2596,"7.3",717971,656629,664874,657757,663853,660162,641313,643217,673357,650391,"53.24",,,"0.7",1,0,0,,3,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",218,"-0.035","0.395"
"CH","2023-05-29","90.5","-1.39","5.92","Ohtani, Shohei",660271,641871,"strikeout","swinging_strike",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","R","CWS","LAA","S",2,,1,2,2023,"-1.36","0.47","-0.09","1.05",,,,1,7,"Top",,,,,664874,,,6.19571388557312,-131.47006603320625,-7.244870914306426,-17.125754512678576,28.10685834716561,-25.301984670112603,"3.54","1.66",,,,"91.1",2113,"6.7",717971,641871,664874,657757,663853,660162,641313,643217,673357,650391,"53.76",,,"0",1,0,0,,53,5,"Changeup",3,4,4,3,4,3,4,3,"Standard","Standard",227,"0.018","-0.119"
"CH","2023-05-29","91.3","-1.45","5.96","Ohtani, Shohei",660271,641871,,"foul",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","R","CWS","LAA","S",,,1,2,2023,"-1.13","0.23","0.55","1.07",,,,1,7,"Top",,,,,664874,,,7.508115741911518,-132.7117449111146,-6.975879753488348,-14.954629664858812,26.71579076944511,-28.197120234630955,"3.54","1.66",,,,"92.2",1801,"6.7",717971,641871,664874,657757,663853,660162,641313,643217,673357,650391,"53.77",,,,,,,,53,4,"Changeup",3,4,4,3,4,3,4,3,"Standard","Standard",234,"0","0"
"CH","2023-05-29","90.8","-1.28","5.96","Ohtani, Shohei",660271,641871,,"ball",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","R","CWS","LAA","B",,,0,2,2023,"-1.23","0.62","0.01","0.16",,,,1,7,"Top",,,,,664874,,,5.899310416616391,-131.74005518568703,-9.866188749003307,-15.632029913782631,31.385426949751306,-22.813885087236947,"3.52","1.68",,,,"90.7",1978,"6.6",717971,641871,664874,657757,663853,660162,641313,643217,673357,650391,"53.85",,,,,,,,53,3,"Changeup",3,4,4,3,4,3,4,3,"Standard","Standard",229,"0","0.012"
"FF","2023-05-29","95.6","-1.79","5.77","Ohtani, Shohei",660271,641871,,"foul_tip",,,,,4,"Shohei Ohtani strikes out swinging.","R","L","R","CWS","LAA","S",,,0,1,2023,"-0.75","1.34","-0.49","2.89",,,,1,7,"Top",,,,,664874,,,5.183217961827678,-139.07023463767524,-5.0498419032979305,-10.950989637085714,32.22798403007261,-13.82401682016672,"3.54","1.66",,,,"96.9",2247,"7.1",717971,641871,664874,657757,663853,660162,641313,643217,673357,650391,"53.4",,,,,,,,53,2,"4-Seam Fastball",3,4,4,3,4,3,4,3,"Standard","Standard",222,"0","-0.036"
"CH","2023-05-29","89.2","-1.5","5.9","Ohtani, Shohei",660271,641871,,"swinging_strike",,,,,9,"Shohei Ohtani strikes out swinging.","R","L","R","CWS","LAA","S",,,0,0,2023,"-1.28","0.16","0.34","1.67",,,,1,7,"Top",,,,,664874,,,7.34855661757854,-129.74534238905426,-4.802080653228846,-16.013594462340183,26.297661446179585,-29.53632645647996,"3.54","1.66",,,,"90.8",1840,"7.2",717971,641871,664874,657757,663853,660162,641313,643217,673357,650391,"53.31",,,,,,,,53,1,"Changeup",3,4,4,3,4,3,4,3,"Standard","Standard",231,"0","-0.026"
"FF","2023-05-28","97.4","-1.98","6.13","Ohtani, Shohei",660271,691587,"single","hit_into_play",,,,,5,"Shohei Ohtani singles on a sharp line drive to right fielder Jorge Soler.","R","L","R","LAA","MIA","X",9,"line_drive",3,0,2023,"-0.59","1.33","-0.19","2.72",,,,0,4,"Bot",188.42,119.87,,,663743,,,6.212567428017718,-141.65381866267097,-6.7300618207974,-9.422528907516922,32.209341641952975,-12.964330968621544,"3.53","1.68",154,"109.6",8,"98.2",2558,"6.8",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.73",0.754,0.721,"0.9",1,1,0,4,26,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",205,"0.049","0.152"
"FF","2023-05-28","97.4","-1.69","6.08","Ohtani, Shohei",660271,691587,,"ball",,,,,14,"Shohei Ohtani singles on a sharp line drive to right fielder Jorge Soler.","R","L","R","LAA","MIA","B",,,2,0,2023,"-0.38","1.34","1.55","1.72",,,,0,4,"Bot",,,,,663743,,,9.678372998192895,-141.26833736138286,-9.32708332364914,-7.226997688540937,31.659504421580042,-12.194251169303167,"3.53","1.6",,,,"98.3",2576,"6.9",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.56",,,,,,,,26,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",210,"0","0.135"
"FF","2023-05-28","98.3","-1.94","6.01","Ohtani, Shohei",660271,691587,,"ball",,,,,13,"Shohei Ohtani singles on a sharp line drive to right fielder Jorge Soler.","R","L","R","LAA","MIA","B",,,1,0,2023,"-0.83","1.41","-0.51","1.22",,,,0,4,"Bot",,,,,663743,,,5.86397980891347,-142.7194659940059,-10.854541450400339,-12.673916277594154,32.15440682717665,-10.519838317641304,"3.55","1.58",,,,"99.1",2636,"6.8",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.67",,,,,,,,26,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",215,"0","0.064"
"CH","2023-05-28","91.5","-1.81","5.94","Ohtani, Shohei",660271,691587,,"ball",,,,,13,"Shohei Ohtani singles on a sharp line drive to right fielder Jorge Soler.","R","L","R","LAA","MIA","B",,,0,0,2023,"-1.16","0.95","-0.6","0.97",,,,0,4,"Bot",,,,,663743,,,5.61124045698855,-132.87276851070388,-8.757666060303325,-14.963461234845425,28.135460027760356,-19.26750806986483,"3.58","1.6",,,,"92.3",1713,"6.8",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.67",,,,,,,,26,1,"Changeup",0,1,0,1,1,0,0,1,"Standard","Standard",216,"0","0.036"
"CU","2023-05-28","82","-2.06","6.22","Ohtani, Shohei",660271,691587,"strikeout","swinging_strike",,,,,1,"Shohei Ohtani strikes out swinging.","R","L","R","LAA","MIA","S",2,,3,2,2023,"0.19","0.13","-0.74","3.31",,,,2,1,"Bot",,,,,663743,,,2.633355730439737,-119.43065180625406,-0.26680545532539623,1.2810272525950324,23.14982373611299,-31.139892599533304,"3.53","1.68",,,,"82.7",2340,"6.7",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.8",,,"0",1,0,0,,6,7,"Curveball",0,0,0,0,0,0,0,0,,"Standard",74,"-0.01","-0.13"
"FF","2023-05-28","99.6","-1.81","6.19","Ohtani, Shohei",660271,691587,,"foul",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","R","LAA","MIA","S",,,3,2,2023,"-0.46","1.42","1.12","2.24",,,,2,1,"Bot",,,,,663743,,,9.216708570668112,-144.52653719936885,-8.841087493747843,-8.611280053702838,35.24838632672054,-10.270183515276731,"3.53","1.68",4,"77.1",-30,"100.4",2657,"7",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.49",,,,,,,,6,6,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",205,"0","0"
"CU","2023-05-28","80.6","-2.12","6.11","Ohtani, Shohei",660271,691587,,"swinging_strike",,,,,7,"Shohei Ohtani strikes out swinging.","R","L","R","LAA","MIA","S",,,3,1,2023,"0.46","-0.21","-0.37","2.07",,,,2,1,"Bot",,,,,663743,,,3.073616053895534,-117.46263610578161,-1.9450292388044508,3.6504355889800237,21.8549882518208,-33.95953976941084,"3.53","1.68",,,,"81.6",2435,"6.8",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.66",,,,,,,,6,5,"Curveball",0,0,0,0,0,0,0,0,,"Strategic",84,"0","-0.036"
"FF","2023-05-28","99.7","-2.1","6.12","Ohtani, Shohei",660271,691587,,"called_strike",,,,,4,"Shohei Ohtani strikes out swinging.","R","L","R","LAA","MIA","S",,,3,0,2023,"-0.79","1.39","-0.5","2.83",,,,2,1,"Bot",,,,,663743,,,6.279537404382418,-144.94815881520756,-6.934612460786363,-12.597231086416143,34.45112753914286,-11.191749605785743,"3.43","1.58",,,,"100.2",2668,"6.7",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.83",,,,,,,,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Strategic",209,"0","-0.022"
"FF","2023-05-28","100","-2","6.08","Ohtani, Shohei",660271,691587,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","R","LAA","MIA","B",,,2,0,2023,"-0.83","1.26","-0.41","1.07",,,,2,1,"Bot",,,,,663743,,,6.365152785767405,-145.1779761002445,-11.491777401434012,-13.179993001309047,33.872347441348374,-11.785094820204282,"3.45","1.58",,,,"100.7",2680,"6.8",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.69",,,,,,,,6,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Strategic",210,"0","0.044"
"FF","2023-05-28","100.1","-1.86","6.12","Ohtani, Shohei",660271,691587,,"ball",,,,,14,"Shohei Ohtani strikes out swinging.","R","L","R","LAA","MIA","B",,,1,0,2023,"-0.53","1.61","0.75","1.47",,,,2,1,"Bot",,,,,663743,,,8.502739042692946,-145.12187329952062,-11.343616352852258,-9.46073574260155,34.41492686147397,-6.894040577335619,"3.48","1.6",,,,"100.9",2535,"7",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.53",,,,,,,,6,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Strategic",213,"0","0.022"
"CU","2023-05-28","82.3","-2.1","6.18","Ohtani, Shohei",660271,691587,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","R","LAA","MIA","B",,,0,0,2023,"0.28","-0.16","-1.06","2.32",,,,2,1,"Bot",,,,,663743,,,1.842332083587321,-119.90372459791013,-1.934119178546788,2.385155017817789,23.22577951472875,-33.58902400780538,"3.48","1.58",,,,"83.3",2422,"6.9",717984,691587,663743,493329,650333,516416,641658,650559,641505,624585,"53.61",,,,,,,,6,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",97,"0","0.016"
"SL","2023-05-28","78.7","3.12","5.85","Ohtani, Shohei",660271,595345,"strikeout","swinging_strike",,,,,12,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","S",2,,2,2,2023,"-0.97","0.38","0.89","2.88",,,,0,6,"Bot",,,,,663743,,,-3.0288140331830347,-114.51332971822029,-0.24865460425513441,-7.88286326516258,23.502692772578754,-29.025792963542045,"3.53","1.68",,,,"78.5",2271,"6.4",717984,595345,663743,493329,650333,516416,641658,650559,641505,624585,"54.12",,,"0",1,0,0,,47,5,"Slider",0,2,0,2,2,0,0,2,"Standard","Strategic",280,"-0.035","-0.214"
"SL","2023-05-28","83.6","3.14","5.76","Ohtani, Shohei",660271,595345,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","B",,,1,2,2023,"-0.92","0.01","-1.19","0.58",,,,0,6,"Bot",,,,,663743,,,-8.188677405612465,-121.42252740455923,-5.510645651007722,-7.507102766231392,23.473522383634318,-31.22475597974434,"3.48","1.55",,,,"83.8",2465,"6.5",717984,595345,663743,493329,650333,516416,641658,650559,641505,624585,"54.02",,,,,,,,47,4,"Slider",0,2,0,2,2,0,0,2,"Standard","Strategic",281,"0","0.041"
"FF","2023-05-28","97.2","2.82","5.27","Ohtani, Shohei",660271,656945,"strikeout","swinging_strike",,,,,8,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","S",2,,1,2,2023,"0.26","1.32","-0.08","2",,687263,545361,2,7,"Bot",,,,,663743,,,-8.418313890717394,-141.2854496530504,-6.270231756382415,5.441452713976712,32.19260781751687,-13.256303332888322,"3.53","1.68",,,,"97.6",2680,"6.6",717984,656945,663743,493329,650333,516416,641658,650559,641505,624585,"53.93",,,"0",1,0,0,,59,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",150,"-0.074","-0.338"
"FF","2023-05-28","92.6","3.05","5.9","Ohtani, Shohei",660271,595345,,"foul",,,,,3,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","S",,,1,1,2023,"0.7","1.3","0.71","3.21",,,,0,6,"Bot",,,,,663743,,,-7.534936162838178,-134.6858684127552,-3.9298099753008486,10.153778667209846,29.29584776120795,-15.722884986831078,"3.53","1.68",221,"77.5",10,"92.9",2177,"6.5",717984,595345,663743,493329,650333,516416,641658,650559,641505,624585,"54",,,,,,,,47,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",141,"0","-0.055"
"SL","2023-05-28","90.9","3","5.04","Ohtani, Shohei",660271,656945,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","B",,,0,2,2023,"-0.49","0.06","-1.68","0.98",,687263,545361,2,7,"Bot",,,,,663743,,,-10.694809055774861,-132.02036038768105,-4.409794965045401,-3.5128440074433267,27.885812233387377,-30.691794756264333,"3.53","1.55",,,,"91.2",2823,"6.6",717984,656945,663743,493329,650333,516416,641658,650559,641505,624585,"53.94",,,,,,,,59,3,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",258,"0","0.028"
"SL","2023-05-28","89.3","2.99","5.11","Ohtani, Shohei",660271,656945,,"swinging_strike",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","S",,,0,1,2023,"-0.73","0.11","-1.85","1.74",,687263,545361,2,7,"Bot",,,,,663743,,,-10.402636728076214,-129.70136492738766,-2.5195489961598523,-6.129561919396557,26.50637151978931,-30.589707555096624,"3.53","1.68",,,,"89.6",2749,"6.5",717984,656945,663743,493329,650333,516416,641658,650559,641505,624585,"53.97",,,,,,,,59,2,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",252,"0","-0.098"
"SL","2023-05-28","83.3","3.16","5.78","Ohtani, Shohei",660271,595345,,"ball",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","B",,,0,1,2023,"-0.97","0.03","-1.59","1.03",,,,0,6,"Bot",,,,,663743,,,-9.023994404754312,-120.98956738917913,-4.477000316986811,-7.691143196402924,24.29842592434477,-31.14415973959951,"3.48","1.55",,,,"83.2",2456,"6.4",717984,595345,663743,493329,650333,516416,641658,650559,641505,624585,"54.09",,,,,,,,47,2,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",270,"0","0.028"
"SL","2023-05-28","89.3","3.08","5.12","Ohtani, Shohei",660271,656945,,"called_strike",,,,,5,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","S",,,0,0,2023,"-0.74","-0.03","-0.22","2.68",,687263,545361,2,7,"Bot",,,,,663743,,,-6.5912164326284035,-129.8888076928808,0.09426285246245225,-6.966963348558968,27.91539962653358,-32.702455986995076,"3.53","1.58",,,,"89.5",2736,"6.5",717984,656945,663743,493329,650333,516416,641658,650559,641505,624585,"54.01",,,,,,,,59,1,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",242,"0","-0.064"
"SL","2023-05-28","82","3.17","5.77","Ohtani, Shohei",660271,595345,,"swinging_strike",,,,,13,"Shohei Ohtani strikes out swinging.","R","L","L","LAA","MIA","S",,,0,0,2023,"-0.8","0.04","-1.12","0.81",,,,0,6,"Bot",,,,,663743,,,-8.155259452345524,-119.1683652840744,-4.718252798238051,-6.009543045797869,23.664323067696454,-31.01828576531367,"3.53","1.68",,,,"82",2370,"6.5",717984,595345,663743,493329,650333,516416,641658,650559,641505,624585,"54.04",,,,,,,,47,1,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",264,"0","-0.038"
"CH","2023-05-27","93","-1.39","6.22","Ohtani, Shohei",660271,665795,"grounded_into_double_play","hit_into_play",,,,,7,"Shohei Ohtani grounds into a double play, second baseman Luis Arraez to first baseman Yuli Gurriel.   Mike Trout out at 2nd.    Shohei Ohtani out at 1st.","R","L","R","LAA","MIA","X",4,"ground_ball",1,0,2023,"-1.19","0.82","-0.8","1.83",,687263,545361,1,5,"Bot",147.67,147.09,,,607732,,,4.137900287778029,-135.2390359058836,-7.310619243170681,-15.479948244212531,28.26212542463737,-20.748288357628716,"3.53","1.68",3,"85.7",-28,"93.5",,"6.5",717998,665795,607732,493329,650333,542932,621563,650559,641505,641658,"53.95",0.034,0.031,"0",1,0,0,2,43,2,"Changeup",1,2,1,2,2,1,1,2,"Standard","Standard",,"-0.132","-0.712"
"CH","2023-05-27","92.7","-1.4","6.18","Ohtani, Shohei",660271,665795,,"ball",,,,,13,"Shohei Ohtani grounds into a double play, second baseman Luis Arraez to first baseman Yuli Gurriel.   Mike Trout out at 2nd.    Shohei Ohtani out at 1st.","R","L","R","LAA","MIA","B",,,0,0,2023,"-1.41","0.82","-0.81","1.08",,687263,545361,1,5,"Bot",,,,,607732,,,4.633957268479296,-134.67035759744797,-9.022844589034186,-18.203491969802865,29.76018973498282,-20.386269330272,"3.53","1.71",,,,"93",1366,"6.6",717998,665795,607732,493329,650333,542932,621563,650559,641505,641658,"53.88",,,,,,,,43,1,"Changeup",1,2,1,2,2,1,1,2,"Standard","Standard",215,"0","0.082"
"CH","2023-05-27","92.8","-1.64","6.27","Ohtani, Shohei",660271,665795,"force_out","hit_into_play",,,,,1,"Shohei Ohtani grounds into a force out, second baseman Luis Arraez to shortstop Joey Wendle.   Mike Trout out at 2nd.    Shohei Ohtani to 1st.","R","L","R","LAA","MIA","X",4,"ground_ball",2,0,2023,"-1.26","0.79","-0.73","3.15",,,545361,1,3,"Bot",154.22,151.12,,,607732,,,5.164948162787066,-135.10923086877392,-3.9738872324681007,-16.522517004732954,29.069314482644195,-21.831655459803684,"3.53","1.68",6,"72.2",-26,"94.3",1596,"7.1",717998,665795,607732,493329,650333,542932,621563,650559,669364,641505,"53.41",0.054,0.049,"0",1,0,0,2,24,3,"Changeup",1,1,1,1,1,1,1,1,,"Standard",216,"-0.031","-0.498"
"CH","2023-05-27","91.3","-1.85","6.23","Ohtani, Shohei",660271,665795,,"ball",,,,,11,"Shohei Ohtani grounds into a force out, second baseman Luis Arraez to shortstop Joey Wendle.   Mike Trout out at 2nd.    Shohei Ohtani to 1st.","R","L","R","LAA","MIA","B",,,1,0,2023,"-1.32","0.36","-2.78","3.86",,,545361,1,3,"Bot",,,,,607732,,,0.5006291115180763,-133.0524042269938,-0.8579537632582919,-15.742677467945107,29.039005477479435,-27.961283385946984,"3.66","1.74",,,,"92.7",1744,"7.1",717998,665795,607732,493329,650333,542932,621563,650559,669364,641505,"53.43",,,,,,,,24,2,"Changeup",1,1,1,1,1,1,1,1,"Standard","Standard",231,"0","0.063"
