"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SL","2023-08-08","87.1","-2.24","5.19","Judge, Aaron",592450,686539,"walk","ball",,,,,13,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","CWS","NYY","B",,,3,2,2023,"0.79","-0.44","-0.35","1.43",,,641343,2,6,"Top",,,,,656024,,,2.910689542248542,-126.78072617851471,-1.9432096443246643,7.927137618529939,26.958421040139022,-36.716718883741926,"3.89","1.85",,,,"86.7",2915,"6.1",717075,686539,656024,683734,621545,660162,462101,643217,673357,657757,"54.36",,,"0.7",1,0,0,,49,6,"Slider",1,4,4,1,4,1,4,1,"Standard","Standard",45,"-0.009","0.217"
"SI","2023-08-08","94","-2.14","5.15","Judge, Aaron",592450,686539,,"ball",,,,,14,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","CWS","NYY","B",,,2,2,2023,"-0.54","-0.17","1.29","2.2",,,641343,2,6,"Top",,,,,656024,,,10.093283854251423,-136.60683455952727,-1.5799449696198702,-8.846673639980525,27.154167781885086,-34.23649852173131,"3.89","1.88",,,,"94.5",2678,"6.4",717075,686539,656024,683734,621545,660162,462101,643217,673357,657757,"54.05",,,,,,,,49,5,"Sinker",1,4,4,1,4,1,4,1,"Standard","Standard",234,"0","0.055"
"SI","2023-08-08","94.3","-2.18","5.27","Judge, Aaron",592450,686539,,"swinging_strike",,,,,6,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","CWS","NYY","S",,,2,1,2023,"-0.66","0.22","0.33","2.59",,,641343,2,6,"Top",,,,,656024,,,7.9775314432530555,-137.1912669412858,-1.7581003787864902,-10.10246389912828,29.332397350746984,-29.23928337585078,"3.93","1.87",,,,"94.4",2594,"6.3",717075,686539,656024,683734,621545,660162,462101,643217,673357,657757,"54.2",,,,,,,,49,4,"Sinker",1,4,4,1,4,1,4,1,"Standard","Standard",234,"0","-0.053"
"SL","2023-08-08","85","-2.37","5.18","Judge, Aaron",592450,686539,,"called_strike",,,,,9,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","CWS","NYY","S",,,2,0,2023,"1.19","0.18","0.61","2.32",,,641343,2,6,"Top",,,,,656024,,,4.58504010827243,-123.64400530014414,-0.6955017951404584,11.150867416868609,26.42140444366449,-30.45738223530878,"3.93","1.88",,,,"84.8",2959,"6.3",717075,686539,656024,683734,621545,660162,462101,643217,673357,657757,"54.19",,,,,,,,49,3,"Slider",1,4,4,1,4,1,4,1,"Standard","Standard",46,"0","-0.043"
"SI","2023-08-08","93.8","-2.24","5.15","Judge, Aaron",592450,686539,,"ball",,,,,11,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","CWS","NYY","B",,,1,0,2023,"-0.51","0.01","-1.67","2.93",,,641343,2,6,"Top",,,,,656024,,,2.605756363357733,-136.67296029339647,-0.07430572464820329,-6.93725747850246,29.838789804578383,-32.20026472389637,"3.93","1.9",,,,"94",2507,"6.3",717075,686539,656024,683734,621545,660162,462101,643217,673357,657757,"54.21",,,,,,,,49,2,"Sinker",1,4,4,1,4,1,4,1,"Standard","Standard",230,"0","0.031"
"SL","2023-08-08","87.6","-2.25","5.09","Judge, Aaron",592450,686539,,"ball",,,,,14,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","CWS","NYY","B",,,0,0,2023,"0.82","-0.53","0.83","0.96",,,641343,2,6,"Top",,,,,656024,,,5.737697973246338,-127.48059345277622,-2.6977798487386435,7.6572524912326685,28.13596972961766,-37.56201074474457,"3.95","1.88",,,,"87.3",3005,"6.2",717075,686539,656024,683734,621545,660162,462101,643217,673357,657757,"54.25",,,,,,,,49,1,"Slider",1,4,4,1,4,1,4,1,"Standard","Standard",42,"0","0.025"
"SI","2023-08-08","94.4","-1.6","5.6","Judge, Aaron",592450,657053,"walk","ball",,,,,13,"Aaron Judge walks.","R","R","R","CWS","NYY","B",,,3,0,2023,"-1.45","0.65","-1.05","1.52",,,,1,1,"Top",,,,,518735,,,4.756934105746981,-137.30502101954127,-6.454323016768484,-19.354620677167276,31.8439247593053,-22.701380944073087,"4","1.9",,,,"95.9",2242,"7.3",717075,657053,518735,683734,621545,660162,462101,643217,673357,657757,"53.19",,,"0.7",1,0,0,,2,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",224,"-0.025","0.109"
"FF","2023-08-08","93.9","-1.51","5.6","Judge, Aaron",592450,657053,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","CWS","NYY","B",,,2,0,2023,"-0.71","1.2","1.55","2.26",,,,1,1,"Top",,,,,518735,,,9.695182632034523,-136.3388289594911,-5.642628456693205,-11.057231792653313,30.996775827229648,-16.138607644213973,"3.91","1.81",,,,"95.5",2204,"7.4",717075,657053,518735,683734,621545,660162,462101,643217,673357,657757,"53.11",,,,,,,,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",228,"0","0.09"
"FF","2023-08-08","94.5","-1.77","5.7","Judge, Aaron",592450,657053,,"ball",,,,,11,"Aaron Judge walks.","R","R","R","CWS","NYY","B",,,1,0,2023,"-0.64","1.12","-0.9","4.32",,,,1,1,"Top",,,,,518735,,,3.772764111925665,-137.60676504231392,-0.39781360201463234,-8.936903192725131,30.285934964644525,-18.11403807616322,"4.01","1.98",,,,"96.1",2330,"7.1",717075,657053,518735,683734,621545,660162,462101,643217,673357,657757,"53.35",,,,,,,,2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0","0.042"
"FF","2023-08-08","95.4","-1.71","5.56","Judge, Aaron",592450,657053,,"ball",,,,,4,"Aaron Judge walks.","R","R","R","CWS","NYY","B",,,0,0,2023,"-0.78","1.18","-0.81","2.73",,,,1,1,"Top",,,,,518735,,,4.193989658897272,-138.89036871235112,-4.533956393388403,-10.999132551252963,31.49040000579333,-16.10358199884031,"4.09","1.97",,,,"97.3",2333,"7.3",717075,657053,518735,683734,621545,660162,462101,643217,673357,657757,"53.16",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",220,"0","0.025"
"FF","2023-08-07","97.1","-1.2","6.39","Judge, Aaron",592450,656302,"strikeout","swinging_strike",,,,,11,"Aaron Judge strikes out swinging.","R","R","R","CWS","NYY","S",2,,2,2,2023,"-0.33","1.43","-0.56","4.12",,,,0,5,"Top",,,,,518735,,,2.452458220034658,-141.43839004878697,-3.866247039695928,-4.981556707985337,29.10230754861699,-12.198627681246014,"3.93","1.88",,,,"97.2",2342,"6.1",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.42",,,"0",1,0,0,,36,7,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",196,"0.028","-0.214"
"SL","2023-08-07","87.8","-1.38","6.18","Judge, Aaron",592450,656302,,"foul",,,,,6,"Aaron Judge strikes out swinging.","R","R","R","CWS","NYY","S",,,2,2,2023,"0.28","0.18","0.62","2.61",,,,0,5,"Top",,,,,518735,,,4.2752279547126575,-127.94536620770745,-2.9597356276925058,2.275103429578059,24.57932842520999,-29.78731776168445,"3.93","1.88",152,"65.2",20,"88.3",2809,"6.3",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.16",,,,,,,,36,6,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",82,"0","0"
"SL","2023-08-07","86.5","-1.35","6.22","Judge, Aaron",592450,656302,,"foul",,,,,6,"Aaron Judge strikes out swinging.","R","R","R","CWS","NYY","S",,,2,2,2023,"0.47","0.11","0.74","3.28",,,,0,5,"Top",,,,,518735,,,4.017716205952033,-126.11614844844667,-1.1141154914010711,4.308179027250267,22.879317642960363,-31.013973237283494,"3.93","1.88",195,"72.7",45,"86.8",2826,"6.1",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.37",,,,,,,,36,5,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",68,"0","0"
"SL","2023-08-07","86.7","-1.32","6.17","Judge, Aaron",592450,656302,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","CWS","NYY","B",,,1,2,2023,"0.32","0.12","1.2","2.29",,,,0,5,"Top",,,,,518735,,,5.3710627520542795,-126.29588012537396,-3.4420222739749264,2.5841953246687397,21.404199655480266,-30.475167830799023,"3.85","1.8",,,,"87.1",2872,"6.1",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.37",,,,,,,,36,4,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",72,"0","0.041"
"SL","2023-08-07","87","-1.18","6.22","Judge, Aaron",592450,656302,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","CWS","NYY","B",,,0,2,2023,"0.36","-0.25","1.38","2.57",,,,0,5,"Top",,,,,518735,,,5.374968602140539,-126.7147244816302,-2.1505586178618863,2.995631149453096,21.842318495200807,-34.72101318846389,"3.93","1.88",,,,"87.2",2723,"6",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.5",,,,,,,,36,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",54,"0","0.022"
"SL","2023-08-07","85.9","-1.39","6.18","Judge, Aaron",592450,656302,,"foul",,,,,8,"Aaron Judge strikes out swinging.","R","R","R","CWS","NYY","S",,,0,1,2023,"0.15","0.08","0.02","2.37",,,,0,5,"Top",,,,,518735,,,3.025289239037702,-125.18274625841036,-3.0116272628863916,1.081555390667909,23.03695317118058,-30.94181384426331,"3.93","1.88",92,"62",11,"86.1",2833,"6.1",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.36",,,,,,,,36,2,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",68,"0","-0.049"
"KC","2023-08-07","80","-1.09","6.25","Judge, Aaron",592450,656302,,"foul",,,,,4,"Aaron Judge strikes out swinging.","R","R","R","CWS","NYY","S",,,0,0,2023,"0.26","-1.39","-0.76","2.94",,,,0,5,"Top",,,,,518735,,,0.2495055873000193,-116.41128187576868,2.0156831973233422,2.3195972103475455,22.689828050065895,-45.37770205617423,"3.93","1.88",8,"85.7",-20,"79.2",2669,"5.8",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.67",,,,,,,,36,1,"Knuckle Curve",2,0,0,2,0,2,0,2,"Standard","Standard",15,"0","-0.038"
"FF","2023-08-07","97.3","-1.12","6.31","Judge, Aaron",592450,656302,"walk","ball",,,,,14,"Aaron Judge walks.","R","R","R","CWS","NYY","B",,,3,2,2023,"-0.31","1.51","1.39","1.85",,,,0,3,"Top",,,,,518735,,,7.4001768254351195,-141.23734308690996,-9.88489317565703,-5.776869893843484,30.17454859347433,-9.83007034250631,"3.85","1.82",,,,"97",2449,"6.1",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.37",,,"0.7",1,0,0,,19,7,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",194,"-0.042","0.311"
"FF","2023-08-07","97.1","-1.17","6.25","Judge, Aaron",592450,656302,,"foul",,,,,8,"Aaron Judge walks.","R","R","R","CWS","NYY","S",,,3,2,2023,"-0.31","1.53","-0.12","2.44",,,,0,3,"Top",,,,,518735,,,3.5139000178316335,-141.24546767806177,-8.19835105931876,-4.902559795849194,29.7377045311806,-9.982792505740614,"3.93","1.88",257,"88.5",54,"97.3",2415,"6.2",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.26",,,,,,,,19,6,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",197,"0","0"
"FF","2023-08-07","96.9","-1.15","6.29","Judge, Aaron",592450,656302,,"swinging_strike",,,,,6,"Aaron Judge walks.","R","R","R","CWS","NYY","S",,,3,1,2023,"-0.19","1.5","0.67","2.55",,,,0,3,"Top",,,,,518735,,,5.289839519390541,-141.03998526762547,-7.93472994201839,-3.610883259071062,27.99271195577518,-10.492486575320639,"3.93","1.88",,,,"97.2",2493,"6.1",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.35",,,,,,,,19,5,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",198,"0","-0.079"
"KC","2023-08-07","81.2","-1.18","6.2","Judge, Aaron",592450,656302,,"ball",,,,,12,"Aaron Judge walks.","R","R","R","CWS","NYY","B",,,2,1,2023,"0.28","-1.5","0.53","4.07",,,,0,3,"Top",,,,,518735,,,3.2909341929097167,-118.13764670007957,4.66791788942668,2.0036309690042846,21.287432080457574,-47.29692456545121,"3.85","1.84",,,,"81.1",2763,"6.1",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.4",,,,,,,,19,4,"Knuckle Curve",2,0,0,2,0,2,0,2,"Standard","Standard",24,"0","0.116"
"FF","2023-08-07","96.2","-1.14","6.34","Judge, Aaron",592450,656302,,"called_strike",,,,,6,"Aaron Judge walks.","R","R","R","CWS","NYY","S",,,2,0,2023,"-0.08","1.55","0.41","2.86",,,,0,3,"Top",,,,,518735,,,4.268368218605005,-140.06252316952438,-7.177592282680487,-1.8553965491532494,28.036370760251007,-10.38064874222877,"3.87","1.86",,,,"96.5",2542,"6.2",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.32",,,,,,,,19,3,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",198,"0","-0.058"
"FF","2023-08-07","97.3","-1.12","6.36","Judge, Aaron",592450,656302,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","CWS","NYY","B",,,1,0,2023,"-0.13","1.6","1.41","2.39",,,,0,3,"Top",,,,,518735,,,7.054566442145497,-141.3389559406043,-8.778405258348588,-3.166291836456925,29.623453314182807,-8.901139665372087,"3.87","1.82",,,,"97.3",2480,"6.2",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.28",,,,,,,,19,2,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",198,"0","0.064"
"FF","2023-08-07","96.9","-1.14","6.4","Judge, Aaron",592450,656302,,"ball",,,,,12,"Aaron Judge walks.","R","R","R","CWS","NYY","B",,,0,0,2023,"-0.02","1.61","0.57","4.03",,,,0,3,"Top",,,,,518735,,,4.609750690025554,-141.0637379657798,-4.500664412361101,-1.2320097186667962,29.464145514065855,-9.841828692074007,"3.87","1.82",,,,"97.1",2501,"6.2",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.3",,,,,,,,19,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",196,"0","0.036"
"SL","2023-08-07","84.3","-2.93","6.07","Judge, Aaron",592450,543766,"double","hit_into_play",,,,,8,"Aaron Judge doubles (11) on a line drive to left fielder Andrew Benintendi.","R","R","R","CWS","NYY","X",7,"line_drive",1,1,2023,"1.11","-0.07","0.06","1.95",,,,0,9,"Top",41.08,110.77,,,518735,,,4.6767538229811025,-122.68632494477379,-3.0505502277392043,10.319257530812791,24.095631951266032,-32.50149204135955,"3.93","1.88",207,"95.4",14,"83.4",2776,"5.6",717088,543766,518735,683734,621545,660162,462101,643217,673357,572204,"54.86",0.929,0.905,"1.25",1,1,1,4,70,3,"Slider",5,1,1,5,1,5,1,5,"Standard","Standard",65,"-0.019","0.644"
"SI","2023-08-07","94","-2.91","5.95","Judge, Aaron",592450,543766,,"ball",,,,,13,"Aaron Judge doubles (11) on a line drive to left fielder Andrew Benintendi.","R","R","R","CWS","NYY","B",,,0,1,2023,"-1.08","0.76","-1.01","2.08",,,,0,9,"Top",,,,,518735,,,7.235757640434996,-136.55075657557393,-5.912093416882872,-15.136618640040327,31.319519519848942,-21.54011406611203,"3.8","1.75",,,,"93",2067,"5.9",717088,543766,518735,683734,621545,660162,462101,643217,673357,572204,"54.62",,,,,,,,70,2,"Sinker",5,1,1,5,1,5,1,5,"Standard","Standard",212,"0","0.028"
"CU","2023-08-07","81.7","-2.52","6.24","Judge, Aaron",592450,543766,,"called_strike",,,,,8,"Aaron Judge doubles (11) on a line drive to left fielder Andrew Benintendi.","R","R","R","CWS","NYY","S",,,0,0,2023,"0.72","-0.94","-0.18","2.33",,,,0,9,"Top",,,,,518735,,,3.8421652841155636,-118.88310506344891,-0.41763139064216714,6.043294053988081,23.499161426141413,-41.199905894452094,"3.68","1.82",,,,"80.8",2176,"5.7",717088,543766,518735,683734,621545,660162,462101,643217,673357,572204,"54.77",,,,,,,,70,1,"Curveball",5,1,1,5,1,5,1,5,"Standard","Standard",31,"0","-0.038"
"KC","2023-08-07","81.3","-1.19","6.2","Judge, Aaron",592450,656302,"field_out","hit_into_play",,,,,9,"Aaron Judge pops out to second baseman Elvis Andrus.","R","R","R","CWS","NYY","X",4,"popup",0,1,2023,"0.28","-1.49","0.36","2.38",,,,1,1,"Top",151.74,129.5,,,518735,,,2.9360331228366223,-118.21323972300367,1.0232696551140208,1.9533577551822046,26.36062968517077,-46.4204816502954,"3.93","1.88",188,"79.4",57,"80.3",2760,"6",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.49",0.04,0.036,"0",1,0,0,3,2,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",16,"0.015","-0.143"
"FF","2023-08-07","97.2","-1.12","6.36","Judge, Aaron",592450,656302,,"swinging_strike",,,,,12,"Aaron Judge pops out to second baseman Elvis Andrus.","R","R","R","CWS","NYY","S",,,0,0,2023,"-0.33","1.79","0.83","3.8",,,,1,1,"Top",,,,,518735,,,5.946664265948916,-141.27957377389131,-5.345732012627944,-5.89797254025935,35.16744187893441,-7.299258129354676,"3.93","1.88",,,,"96.4",2543,"6.1",717088,656302,518735,683734,462101,660162,641313,643217,673357,657757,"54.39",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Standard",191,"0","-0.026"
"SL","2023-08-07","86.2","-1.8","6.02","Judge, Aaron",592450,682010,"single","hit_into_play",,,,,9,"Aaron Judge singles on a ground ball to left fielder Andrew Benintendi.","R","R","R","CWS","NYY","X",7,"ground_ball",1,2,2023,"0.43","0.61","0.56","2.19",,,,0,7,"Top",79.13,123.41,,,518735,,,4.778969029142207,-125.50863734774894,-4.205747017871344,3.6819709160110174,23.77900416538827,-25.09621898699858,"3.93","1.88",88,"94",5,"87.3",2428,"6.8",717088,682010,518735,683734,462101,660162,641313,643217,673357,657757,"53.68",0.503,0.503,"0.9",1,1,0,4,51,4,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",188,"-0.059","0.452"
"SL","2023-08-07","89.3","-1.8","6.03","Judge, Aaron",592450,682010,,"ball",,,,,14,"Aaron Judge singles on a ground ball to left fielder Andrew Benintendi.","R","R","R","CWS","NYY","B",,,0,2,2023,"0.49","0.65","1.51","1.32",,,,0,7,"Top",,,,,518735,,,7.207679150425335,-129.8109790545856,-7.039753260512239,4.091910235234412,25.604591299277953,-23.584028954949286,"3.8","1.8",,,,"90.5",2497,"6.9",717088,682010,518735,683734,462101,660162,641313,643217,673357,657757,"53.56",,,,,,,,51,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",209,"0","0.022"
"SL","2023-08-07","86.4","-1.89","6.12","Judge, Aaron",592450,682010,,"called_strike",,,,,5,"Aaron Judge singles on a ground ball to left fielder Andrew Benintendi.","R","R","R","CWS","NYY","S",,,0,1,2023,"0.5","0.19","0","2.51",,,,0,7,"Top",,,,,518735,,,3.5110248047786556,-125.87604106654152,-2.8435787526105014,4.712073599876176,23.878057391046593,-29.788514471800777,"3.85","1.84",,,,"87.4",2467,"6.7",717088,682010,518735,683734,462101,660162,641313,643217,673357,657757,"53.79",,,,,,,,51,2,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",166,"0","-0.049"
"SL","2023-08-07","86.2","-1.83","6.12","Judge, Aaron",592450,682010,,"called_strike",,,,,12,"Aaron Judge singles on a ground ball to left fielder Andrew Benintendi.","R","R","R","CWS","NYY","S",,,0,0,2023,"0.61","0.65","0.89","2.89",,,,0,7,"Top",,,,,518735,,,5.2848347521685355,-125.50341171142269,-2.8270404557137505,5.450925593061035,24.308873777201867,-24.89046650432044,"3.83","1.85",,,,"87.1",2369,"6.8",717088,682010,518735,683734,462101,660162,641313,643217,673357,657757,"53.75",,,,,,,,51,1,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",185,"0","-0.038"
"SI","2023-08-06","95.3","-1.44","5.98","Judge, Aaron",592450,664353,"field_out","hit_into_play",,,,,4,"Aaron Judge grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","R","NYY","HOU","X",6,"ground_ball",2,1,2023,"-1.21","1.31","-0.32","3.27",,,641343,2,3,"Bot",118.73,166.62,,,455117,,,5.646663846673547,-138.61839724065646,-4.420268017124981,-16.846574160177433,31.36401638180671,-14.51271318224708,"3.91","1.87",12,"88.5",-14,"95",2237,"6.2",717110,664353,455117,547989,514888,608324,665161,670541,676694,676801,"54.33",0.097,0.087,"0",1,0,0,2,25,4,"Sinker",1,5,1,5,5,1,1,5,,"Standard",208,"-0.017","-0.255"
"CH","2023-08-06","87.1","-1.31","5.77","Judge, Aaron",592450,664353,,"ball",,,,,13,"Aaron Judge grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","R","NYY","HOU","B",,,1,1,2023,"-1.38","0.83","-1.12","1.68",,,641343,2,3,"Bot",,,,,455117,,,3.2935790133662795,-126.79357623229185,-5.418271641114492,-15.614961823635092,23.172802247993715,-22.393450437635522,"3.91","1.88",,,,"87.6",2072,"6.3",717110,664353,455117,547989,514888,608324,665161,670541,676694,676801,"54.16",,,,,,,,25,3,"Changeup",1,5,1,5,5,1,1,5,"Standard","Standard",243,"0","0.031"
"ST","2023-08-06","79.8","-1.74","5.69","Judge, Aaron",592450,664353,,"swinging_strike",,,,,8,"Aaron Judge grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","R","NYY","HOU","S",,,1,0,2023,"1.37","0.04","0.26","2.26",,,641343,2,3,"Bot",,,,,455117,,,1.8272920202836136,-116.31616075820301,-0.9854648484239628,12.253247119111318,19.076690929402695,-31.83892173451286,"3.91","1.87",,,,"80.2",2650,"6.2",717110,664353,455117,547989,514888,608324,665161,670541,676694,676801,"54.29",,,,,,,,25,2,"Sweeper",1,5,1,5,5,1,1,5,"Standard","Standard",58,"0","-0.042"
"SI","2023-08-06","95","-1.61","5.89","Judge, Aaron",592450,664353,,"ball",,,,,11,"Aaron Judge grounds out, shortstop Jeremy Pena to first baseman Jose Abreu.","R","R","R","NYY","HOU","B",,,0,0,2023,"-1.22","0.85","-1.61","3",,,641343,2,3,"Bot",,,,,455117,,,2.736189747731147,-138.38700750145193,-3.8154959504861425,-16.345149469936633,31.137383183498773,-20.652902227273433,"3.91","1.9",,,,"94.9",2250,"6.2",717110,664353,455117,547989,514888,608324,665161,670541,676694,676801,"54.29",,,,,,,,25,1,"Sinker",1,5,1,5,5,1,1,5,"Standard","Standard",217,"0","0.025"
"FF","2023-08-06","94.2","-1.5","5.69","Judge, Aaron",592450,641585,"walk","ball",,,,,14,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","NYY","HOU","B",,,3,2,2023,"-0.15","1.32","1.01","2.21",,,641343,1,6,"Bot",,,,,455117,,,6.828164171039568,-137.0769212311277,-6.333392760743081,-3.2213077702990254,26.455719092735432,-14.320017094502296,"4.09","1.9",,,,"94.5",2523,"6.2",717110,641585,455117,547989,514888,608324,665161,670541,676694,676801,"54.32",,,"0.7",1,0,0,,58,6,"4-Seam Fastball",5,9,5,9,9,5,5,9,,"Standard",201,"0.034","0.314"
"CH","2023-08-06","81.3","-1.29","5.35","Judge, Aaron",592450,641585,,"ball",,,,,14,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","NYY","HOU","B",,,2,2,2023,"-1.24","0.51","0.61","1.31",,,641343,1,6,"Bot",,,,,455117,,,6.656442443104734,-118.29053207220885,-3.483277179318367,-12.906937689426629,21.327453432095723,-26.92996012259863,"4.03","1.93",,,,"81.9",1781,"6.6",717110,641585,455117,547989,514888,608324,665161,670541,676694,676801,"53.93",,,,,,,,58,5,"Changeup",5,9,5,9,9,5,5,9,"Standard","Standard",233,"0","0.099"
"FC","2023-08-06","87.1","-1.67","5.49","Judge, Aaron",592450,641585,,"swinging_strike",,,,,5,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","NYY","HOU","S",,,2,1,2023,"0.61","0.31","-0.06","3.22",,,641343,1,6,"Bot",,,,,455117,,,2.609786067198748,-127.10303897169287,-0.09205664774284672,6.373748727464382,19.580397725485057,-28.952849203586663,"3.91","1.87",,,,"88.2",2632,"6.3",717110,641585,455117,547989,514888,608324,665161,670541,676694,676801,"54.22",,,,,,,,58,4,"Cutter",5,9,5,9,9,5,5,9,"Standard","Standard",119,"0","-0.063"
"FF","2023-08-06","92.5","-1.35","5.77","Judge, Aaron",592450,641585,,"ball",,,,,14,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","NYY","HOU","B",,,1,1,2023,"-0.01","1.02","1.19","2.54",,,641343,1,6,"Bot",,,,,455117,,,6.463296963536846,-134.65562443027628,-4.6955410402421185,-1.283123296525354,24.678807135103767,-18.941555628932928,"4.01","1.88",,,,"92.6",2508,"6",717110,641585,455117,547989,514888,608324,665161,670541,676694,676801,"54.53",,,,,,,,58,3,"4-Seam Fastball",5,9,5,9,9,5,5,9,"Standard","Standard",196,"0","0.053"
"ST","2023-08-06","80.8","-1.69","5.31","Judge, Aaron",592450,641585,,"blocked_ball",,,,,14,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","NYY","HOU","B",,,0,1,2023,"1.21","-0.44","1.04","-0.3",,,641343,1,6,"Bot",,,,,455117,,,3.778365971200311,-117.5794675738522,-5.024739383489586,10.565929085027951,21.795478559450206,-35.523561565997575,"3.91","1.9",,,,"81.1",2752,"6.4",717110,641585,455117,547989,514888,608324,665161,670541,676694,676801,"54.09",,,,,,,,58,2,"Sweeper",5,9,5,9,9,5,5,9,"Standard","Standard",65,"0","0.03"
"FC","2023-08-06","88.3","-1.49","5.57","Judge, Aaron",592450,641585,,"swinging_strike",,,,,14,"Aaron Judge walks.   Jake Bauers to 2nd.","R","R","R","NYY","HOU","S",,,0,0,2023,"0.49","0.29","0.89","2.45",,,641343,1,6,"Bot",,,,,455117,,,4.7770684396446255,-128.83289817988927,-2.3044380911976603,4.907868906338931,19.36526333913388,-28.71734908146711,"3.91","1.87",,,,"89.4",2742,"6.2",717110,641585,455117,547989,514888,608324,665161,670541,676694,676801,"54.27",,,,,,,,58,1,"Cutter",5,9,5,9,9,5,5,9,,"Standard",122,"0","-0.05"
